source,campaign,influencer_id,user_id,product,date,orders,revenue
organic,,,1004,Multivitamin,2025-07-06 19:32:40.393104,0,0
influencer,camp_5,9,617,Protein,2025-07-14 19:32:40.393104,0,0
organic,,,1962,Protein,2025-06-23 19:32:40.393104,0,0
organic,,,1577,Supplement,2025-05-31 19:32:40.393104,0,0
influencer,camp_2,18,149,Supplement,2025-06-14 19:32:40.393104,0,0
organic,,,1619,Supplement,2025-06-02 19:32:40.393104,0,0
paid_ad,camp_3,,1335,Protein,2025-07-24 19:32:40.393104,0,0
influencer,camp_3,4,1436,Supplement,2025-08-03 19:32:40.393104,0,0
influencer,camp_2,17,165,Multivitamin,2025-06-19 19:32:40.393104,0,0
paid_ad,camp_3,,1815,Supplement,2025-06-23 19:32:40.393104,0,0
organic,,,105,Multivitamin,2025-07-31 19:32:40.393104,0,0
paid_ad,camp_4,,1973,Multivitamin,2025-08-03 19:32:40.393104,0,0
influencer,camp_4,15,410,Multivitamin,2025-05-28 19:32:40.393104,1,1499
paid_ad,camp_1,,1465,Multivitamin,2025-05-15 19:32:40.393104,0,0
influencer,camp_1,8,828,Snack,2025-06-25 19:32:40.393104,0,0
organic,,,678,Multivitamin,2025-07-25 19:32:40.393104,0,0
organic,,,1418,Snack,2025-07-07 19:32:40.393104,0,0
influencer,camp_1,13,1248,Protein,2025-07-01 19:32:40.393104,0,0
organic,,,572,Protein,2025-05-31 19:32:40.393104,0,0
organic,,,1068,Multivitamin,2025-06-22 19:32:40.393104,0,0
organic,,,1911,Multivitamin,2025-08-01 19:32:40.393104,0,0
influencer,camp_5,20,275,Snack,2025-07-02 19:32:40.393104,0,0
organic,,,783,Multivitamin,2025-07-25 19:32:40.393104,0,0
organic,,,175,Multivitamin,2025-05-17 19:32:40.393104,0,0
organic,,,1610,Protein,2025-07-01 19:32:40.393104,0,0
paid_ad,camp_4,,1293,Snack,2025-08-01 19:32:40.393104,0,0
organic,,,467,Multivitamin,2025-06-10 19:32:40.393104,0,0
influencer,camp_1,1,1324,Supplement,2025-05-15 19:32:40.393104,0,0
paid_ad,camp_4,,1114,Supplement,2025-08-04 19:32:40.393104,0,0
paid_ad,camp_5,,233,Supplement,2025-07-23 19:32:40.393104,0,0
organic,,,973,Snack,2025-07-13 19:32:40.393104,0,0
organic,,,1762,Multivitamin,2025-07-12 19:32:40.393104,0,0
paid_ad,camp_1,,915,Protein,2025-05-16 19:32:40.393104,0,0
organic,,,1316,Protein,2025-07-16 19:32:40.393104,0,0
paid_ad,camp_2,,1228,Snack,2025-06-19 19:32:40.393104,0,0
organic,,,1212,Snack,2025-07-19 19:32:40.393104,0,0
organic,,,1812,Snack,2025-06-26 19:32:40.393104,0,0
organic,,,520,Snack,2025-07-06 19:32:40.393104,0,0
influencer,camp_5,19,527,Supplement,2025-06-28 19:32:40.393104,0,0
paid_ad,camp_1,,579,Snack,2025-07-07 19:32:40.393104,0,0
paid_ad,camp_1,,334,Multivitamin,2025-07-29 19:32:40.393104,0,0
organic,,,982,Snack,2025-05-24 19:32:40.393104,0,0
influencer,camp_1,11,889,Multivitamin,2025-05-20 19:32:40.393104,0,0
paid_ad,camp_5,,1937,Snack,2025-06-06 19:32:40.393104,0,0
paid_ad,camp_2,,1168,Protein,2025-06-08 19:32:40.393104,0,0
paid_ad,camp_5,,1246,Multivitamin,2025-05-28 19:32:40.393104,0,0
organic,,,618,Protein,2025-05-24 19:32:40.393104,0,0
organic,,,1297,Multivitamin,2025-07-17 19:32:40.393104,0,0
influencer,camp_4,15,632,Multivitamin,2025-05-25 19:32:40.393104,0,0
organic,,,1256,Snack,2025-08-11 19:32:40.393104,0,0
organic,,,1044,Protein,2025-06-29 19:32:40.393104,0,0
organic,,,1837,Snack,2025-07-29 19:32:40.393104,0,0
organic,,,1569,Protein,2025-07-21 19:32:40.393104,0,0
influencer,camp_2,6,1987,Supplement,2025-08-09 19:32:40.393104,0,0
organic,,,848,Protein,2025-07-01 19:32:40.393104,0,0
influencer,camp_5,6,896,Multivitamin,2025-07-23 19:32:40.393104,0,0
organic,,,373,Protein,2025-05-18 19:32:40.393104,0,0
influencer,camp_2,2,1380,Supplement,2025-05-25 19:32:40.393104,0,0
organic,,,254,Protein,2025-05-19 19:32:40.393104,0,0
influencer,camp_4,12,1207,Multivitamin,2025-05-25 19:32:40.393104,0,0
organic,,,1966,Snack,2025-06-04 19:32:40.393104,0,0
paid_ad,camp_4,,1910,Snack,2025-07-15 19:32:40.393104,0,0
organic,,,1405,Multivitamin,2025-08-04 19:32:40.393104,0,0
influencer,camp_5,11,1138,Multivitamin,2025-05-24 19:32:40.393104,0,0
organic,,,334,Multivitamin,2025-08-06 19:32:40.393104,0,0
organic,,,16,Supplement,2025-07-18 19:32:40.393104,0,0
influencer,camp_4,4,1284,Multivitamin,2025-07-27 19:32:40.393104,1,1999
organic,,,231,Snack,2025-06-11 19:32:40.393104,0,0
paid_ad,camp_4,,21,Protein,2025-05-28 19:32:40.393104,0,0
organic,,,1458,Snack,2025-07-31 19:32:40.393104,0,0
influencer,camp_2,18,553,Multivitamin,2025-05-31 19:32:40.393104,0,0
influencer,camp_3,17,1664,Protein,2025-08-09 19:32:40.393104,0,0
organic,,,1964,Snack,2025-07-28 19:32:40.393104,0,0
organic,,,1190,Multivitamin,2025-07-06 19:32:40.393104,0,0
paid_ad,camp_2,,638,Supplement,2025-06-20 19:32:40.393104,0,0
organic,,,1278,Supplement,2025-08-02 19:32:40.393104,0,0
organic,,,236,Supplement,2025-05-24 19:32:40.393104,0,0
influencer,camp_4,19,1064,Multivitamin,2025-07-27 19:32:40.393104,1,999
influencer,camp_2,2,993,Snack,2025-07-22 19:32:40.393104,0,0
paid_ad,camp_3,,598,Multivitamin,2025-06-13 19:32:40.393104,0,0
organic,,,1225,Protein,2025-07-03 19:32:40.393104,0,0
organic,,,1161,Multivitamin,2025-06-21 19:32:40.393104,0,0
organic,,,1757,Multivitamin,2025-05-21 19:32:40.393104,0,0
organic,,,492,Multivitamin,2025-07-14 19:32:40.393104,0,0
organic,,,875,Supplement,2025-07-10 19:32:40.393104,0,0
organic,,,1036,Multivitamin,2025-07-28 19:32:40.393104,0,0
organic,,,1297,Protein,2025-06-01 19:32:40.393104,0,0
influencer,camp_4,12,1948,Protein,2025-05-28 19:32:40.393104,1,499
influencer,camp_2,18,1082,Snack,2025-06-05 19:32:40.393104,0,0
organic,,,1606,Protein,2025-06-19 19:32:40.393104,0,0
organic,,,1751,Supplement,2025-06-16 19:32:40.393104,0,0
influencer,camp_2,6,1409,Snack,2025-07-08 19:32:40.393104,0,0
organic,,,51,Supplement,2025-06-26 19:32:40.393104,0,0
organic,,,731,Supplement,2025-07-25 19:32:40.393104,0,0
influencer,camp_4,20,765,Multivitamin,2025-06-04 19:32:40.393104,0,0
organic,,,1130,Supplement,2025-07-04 19:32:40.393104,0,0
paid_ad,camp_4,,522,Multivitamin,2025-06-11 19:32:40.393104,1,999
influencer,camp_3,4,265,Multivitamin,2025-06-29 19:32:40.393104,0,0
paid_ad,camp_3,,754,Supplement,2025-07-04 19:32:40.393104,1,999
paid_ad,camp_2,,807,Supplement,2025-07-22 19:32:40.393104,0,0
organic,,,1526,Snack,2025-06-15 19:32:40.393104,0,0
organic,,,1499,Snack,2025-06-29 19:32:40.393104,0,0
organic,,,290,Snack,2025-05-18 19:32:40.393104,0,0
organic,,,855,Protein,2025-06-12 19:32:40.393104,0,0
influencer,camp_4,13,1005,Multivitamin,2025-08-10 19:32:40.393104,0,0
influencer,camp_4,10,658,Supplement,2025-07-31 19:32:40.393104,0,0
influencer,camp_2,4,1081,Multivitamin,2025-07-04 19:32:40.393104,0,0
influencer,camp_1,2,1687,Supplement,2025-05-27 19:32:40.393104,0,0
influencer,camp_1,18,621,Protein,2025-07-25 19:32:40.393104,0,0
organic,,,1947,Multivitamin,2025-06-19 19:32:40.393104,0,0
influencer,camp_3,17,1644,Snack,2025-08-02 19:32:40.393104,0,0
organic,,,1162,Multivitamin,2025-07-16 19:32:40.393104,0,0
organic,,,68,Snack,2025-07-14 19:32:40.393104,0,0
organic,,,97,Snack,2025-06-12 19:32:40.393104,0,0
organic,,,1384,Multivitamin,2025-07-06 19:32:40.393104,0,0
organic,,,1176,Supplement,2025-06-14 19:32:40.393104,0,0
organic,,,770,Protein,2025-05-30 19:32:40.393104,0,0
organic,,,1377,Supplement,2025-05-25 19:32:40.393104,0,0
organic,,,217,Protein,2025-07-03 19:32:40.393104,0,0
organic,,,275,Protein,2025-08-08 19:32:40.393104,0,0
influencer,camp_4,1,379,Protein,2025-06-08 19:32:40.393104,0,0
influencer,camp_5,5,1086,Supplement,2025-05-31 19:32:40.393104,0,0
influencer,camp_2,9,1968,Snack,2025-05-29 19:32:40.393104,0,0
organic,,,649,Snack,2025-06-03 19:32:40.393104,0,0
paid_ad,camp_1,,1113,Supplement,2025-05-15 19:32:40.393104,0,0
influencer,camp_2,12,1662,Multivitamin,2025-08-08 19:32:40.393104,0,0
paid_ad,camp_1,,351,Supplement,2025-07-06 19:32:40.393104,0,0
influencer,camp_5,3,501,Multivitamin,2025-08-05 19:32:40.393104,0,0
paid_ad,camp_3,,522,Protein,2025-05-14 19:32:40.393104,0,0
influencer,camp_5,13,851,Supplement,2025-05-22 19:32:40.393104,0,0
paid_ad,camp_4,,824,Snack,2025-08-05 19:32:40.393104,0,0
organic,,,731,Multivitamin,2025-05-22 19:32:40.393104,0,0
influencer,camp_3,11,1200,Supplement,2025-05-15 19:32:40.393104,0,0
organic,,,277,Multivitamin,2025-07-15 19:32:40.393104,0,0
organic,,,1436,Multivitamin,2025-06-23 19:32:40.393104,0,0
organic,,,1813,Snack,2025-05-17 19:32:40.393104,0,0
organic,,,111,Snack,2025-07-25 19:32:40.393104,0,0
paid_ad,camp_3,,1619,Supplement,2025-05-25 19:32:40.393104,0,0
organic,,,259,Supplement,2025-07-25 19:32:40.393104,0,0
influencer,camp_5,14,1712,Multivitamin,2025-06-10 19:32:40.393104,0,0
organic,,,568,Supplement,2025-07-11 19:32:40.393104,0,0
paid_ad,camp_2,,1862,Supplement,2025-08-06 19:32:40.393104,0,0
organic,,,233,Multivitamin,2025-07-07 19:32:40.393104,0,0
organic,,,740,Protein,2025-07-02 19:32:40.393104,0,0
paid_ad,camp_4,,1488,Protein,2025-07-09 19:32:40.393104,0,0
influencer,camp_5,1,484,Snack,2025-06-06 19:32:40.393104,0,0
influencer,camp_5,2,702,Supplement,2025-08-01 19:32:40.393104,0,0
organic,,,294,Protein,2025-06-16 19:32:40.393104,0,0
paid_ad,camp_2,,235,Protein,2025-08-07 19:32:40.393104,0,0
paid_ad,camp_1,,1115,Multivitamin,2025-08-11 19:32:40.393104,0,0
organic,,,976,Snack,2025-05-30 19:32:40.393104,0,0
organic,,,1647,Protein,2025-06-22 19:32:40.393104,0,0
influencer,camp_5,6,1765,Multivitamin,2025-07-15 19:32:40.393104,0,0
paid_ad,camp_4,,443,Supplement,2025-06-17 19:32:40.393104,0,0
paid_ad,camp_2,,992,Protein,2025-06-18 19:32:40.393104,0,0
paid_ad,camp_4,,616,Protein,2025-06-09 19:32:40.393104,0,0
influencer,camp_1,8,699,Multivitamin,2025-07-14 19:32:40.393104,0,0
organic,,,806,Supplement,2025-06-08 19:32:40.393104,0,0
paid_ad,camp_2,,1090,Supplement,2025-07-08 19:32:40.393104,0,0
influencer,camp_3,12,1903,Supplement,2025-06-27 19:32:40.393104,0,0
influencer,camp_2,17,1234,Snack,2025-06-10 19:32:40.393104,0,0
paid_ad,camp_5,,71,Supplement,2025-07-26 19:32:40.393104,0,0
organic,,,181,Snack,2025-06-04 19:32:40.393104,0,0
influencer,camp_3,17,359,Supplement,2025-06-26 19:32:40.393104,0,0
paid_ad,camp_1,,1627,Snack,2025-06-10 19:32:40.393104,0,0
influencer,camp_1,6,1941,Supplement,2025-05-28 19:32:40.393104,0,0
organic,,,1002,Supplement,2025-05-20 19:32:40.393104,0,0
organic,,,606,Protein,2025-05-14 19:32:40.393104,0,0
organic,,,895,Protein,2025-08-07 19:32:40.393104,0,0
paid_ad,camp_3,,725,Multivitamin,2025-05-19 19:32:40.393104,0,0
organic,,,1081,Multivitamin,2025-06-09 19:32:40.393104,0,0
influencer,camp_4,16,1876,Supplement,2025-05-29 19:32:40.393104,0,0
influencer,camp_1,9,13,Supplement,2025-07-17 19:32:40.393104,0,0
paid_ad,camp_5,,1828,Multivitamin,2025-05-27 19:32:40.393104,0,0
organic,,,1084,Snack,2025-07-31 19:32:40.393104,0,0
organic,,,498,Protein,2025-06-23 19:32:40.393104,0,0
influencer,camp_5,19,1156,Protein,2025-08-03 19:32:40.393104,0,0
influencer,camp_3,1,1608,Snack,2025-06-11 19:32:40.393104,0,0
influencer,camp_1,13,1089,Multivitamin,2025-05-24 19:32:40.393104,0,0
organic,,,1997,Multivitamin,2025-07-09 19:32:40.393104,0,0
influencer,camp_5,8,1524,Supplement,2025-06-28 19:32:40.393104,0,0
paid_ad,camp_3,,6,Multivitamin,2025-06-24 19:32:40.393104,0,0
organic,,,1319,Supplement,2025-06-29 19:32:40.393104,0,0
paid_ad,camp_2,,1902,Protein,2025-08-07 19:32:40.393104,0,0
influencer,camp_2,5,1601,Supplement,2025-07-02 19:32:40.393104,0,0
paid_ad,camp_2,,1919,Protein,2025-05-31 19:32:40.393104,0,0
influencer,camp_3,20,465,Multivitamin,2025-06-27 19:32:40.393104,1,1999
organic,,,1077,Protein,2025-08-02 19:32:40.393104,0,0
paid_ad,camp_3,,825,Snack,2025-08-08 19:32:40.393104,0,0
organic,,,75,Snack,2025-07-07 19:32:40.393104,0,0
organic,,,304,Snack,2025-06-01 19:32:40.393104,0,0
influencer,camp_3,5,1708,Snack,2025-06-20 19:32:40.393104,0,0
organic,,,1071,Snack,2025-07-19 19:32:40.393104,0,0
paid_ad,camp_5,,517,Multivitamin,2025-06-07 19:32:40.393104,0,0
paid_ad,camp_3,,314,Supplement,2025-07-05 19:32:40.393104,0,0
influencer,camp_3,4,748,Supplement,2025-06-27 19:32:40.393104,0,0
influencer,camp_1,12,1079,Supplement,2025-06-14 19:32:40.393104,0,0
influencer,camp_2,16,1310,Multivitamin,2025-06-13 19:32:40.393104,0,0
paid_ad,camp_5,,1850,Supplement,2025-06-28 19:32:40.393104,0,0
organic,,,74,Multivitamin,2025-07-19 19:32:40.393104,0,0
organic,,,727,Multivitamin,2025-05-19 19:32:40.393104,0,0
paid_ad,camp_5,,653,Supplement,2025-07-22 19:32:40.393104,0,0
organic,,,937,Multivitamin,2025-05-16 19:32:40.393104,0,0
paid_ad,camp_3,,1018,Protein,2025-06-05 19:32:40.393104,0,0
paid_ad,camp_4,,1217,Protein,2025-07-14 19:32:40.393104,0,0
influencer,camp_3,19,1301,Supplement,2025-08-04 19:32:40.393104,0,0
organic,,,787,Multivitamin,2025-06-04 19:32:40.393104,1,1999
paid_ad,camp_2,,1811,Multivitamin,2025-05-23 19:32:40.393104,0,0
paid_ad,camp_3,,1603,Multivitamin,2025-05-15 19:32:40.393104,0,0
influencer,camp_5,8,280,Multivitamin,2025-05-22 19:32:40.393104,0,0
organic,,,375,Protein,2025-08-10 19:32:40.393104,0,0
organic,,,791,Supplement,2025-06-05 19:32:40.393104,0,0
organic,,,280,Multivitamin,2025-08-03 19:32:40.393104,0,0
influencer,camp_1,9,1858,Multivitamin,2025-07-31 19:32:40.393104,0,0
influencer,camp_3,12,206,Snack,2025-07-05 19:32:40.393104,0,0
organic,,,454,Protein,2025-07-11 19:32:40.393104,0,0
influencer,camp_5,12,1400,Multivitamin,2025-07-05 19:32:40.393104,0,0
influencer,camp_2,14,337,Supplement,2025-05-15 19:32:40.393104,1,999
influencer,camp_3,3,1248,Protein,2025-07-28 19:32:40.393104,1,999
organic,,,1421,Multivitamin,2025-06-21 19:32:40.393104,0,0
organic,,,1476,Snack,2025-06-19 19:32:40.393104,0,0
organic,,,1397,Supplement,2025-07-25 19:32:40.393104,0,0
influencer,camp_1,17,1488,Multivitamin,2025-06-14 19:32:40.393104,0,0
influencer,camp_3,8,913,Multivitamin,2025-06-26 19:32:40.393104,0,0
influencer,camp_5,11,548,Supplement,2025-07-22 19:32:40.393104,0,0
influencer,camp_4,8,1992,Protein,2025-07-04 19:32:40.393104,0,0
organic,,,1099,Supplement,2025-06-11 19:32:40.393104,0,0
organic,,,1554,Snack,2025-05-15 19:32:40.393104,0,0
influencer,camp_2,4,767,Supplement,2025-07-29 19:32:40.393104,0,0
organic,,,832,Snack,2025-07-10 19:32:40.393104,0,0
organic,,,1189,Multivitamin,2025-06-27 19:32:40.393104,0,0
influencer,camp_5,10,1894,Multivitamin,2025-08-11 19:32:40.393104,0,0
influencer,camp_3,9,1225,Supplement,2025-07-12 19:32:40.393104,0,0
organic,,,1544,Multivitamin,2025-07-20 19:32:40.393104,0,0
paid_ad,camp_2,,1522,Multivitamin,2025-05-29 19:32:40.393104,0,0
influencer,camp_5,4,1320,Protein,2025-08-03 19:32:40.393104,0,0
organic,,,1913,Supplement,2025-07-12 19:32:40.393104,0,0
influencer,camp_1,9,800,Supplement,2025-06-29 19:32:40.393104,0,0
organic,,,1566,Supplement,2025-08-05 19:32:40.393104,0,0
paid_ad,camp_1,,483,Multivitamin,2025-07-22 19:32:40.393104,1,999
organic,,,196,Snack,2025-07-19 19:32:40.393104,0,0
organic,,,1522,Supplement,2025-07-12 19:32:40.393104,0,0
influencer,camp_4,5,1563,Snack,2025-07-21 19:32:40.393104,0,0
organic,,,874,Supplement,2025-07-17 19:32:40.393104,0,0
paid_ad,camp_1,,272,Protein,2025-07-24 19:32:40.393104,0,0
organic,,,1040,Multivitamin,2025-06-19 19:32:40.393104,0,0
paid_ad,camp_1,,517,Protein,2025-05-18 19:32:40.393104,0,0
influencer,camp_5,16,86,Snack,2025-07-23 19:32:40.393104,0,0
influencer,camp_1,1,1599,Protein,2025-07-29 19:32:40.393104,0,0
influencer,camp_5,9,1010,Multivitamin,2025-06-30 19:32:40.393104,0,0
organic,,,910,Snack,2025-06-12 19:32:40.393104,0,0
organic,,,1529,Protein,2025-07-12 19:32:40.393104,0,0
organic,,,489,Protein,2025-05-31 19:32:40.393104,0,0
influencer,camp_4,18,107,Protein,2025-06-06 19:32:40.393104,0,0
organic,,,1485,Supplement,2025-06-16 19:32:40.393104,0,0
organic,,,158,Multivitamin,2025-07-03 19:32:40.393104,0,0
organic,,,1832,Protein,2025-08-02 19:32:40.393104,0,0
influencer,camp_4,12,1584,Multivitamin,2025-08-11 19:32:40.393104,0,0
paid_ad,camp_5,,784,Protein,2025-07-14 19:32:40.393104,0,0
organic,,,1188,Multivitamin,2025-05-27 19:32:40.393104,0,0
organic,,,32,Multivitamin,2025-08-03 19:32:40.393104,0,0
organic,,,1620,Snack,2025-08-03 19:32:40.393104,0,0
organic,,,670,Multivitamin,2025-06-06 19:32:40.393104,0,0
organic,,,15,Supplement,2025-07-01 19:32:40.393104,0,0
organic,,,1277,Snack,2025-05-22 19:32:40.393104,0,0
paid_ad,camp_2,,1025,Snack,2025-06-11 19:32:40.393104,0,0
paid_ad,camp_5,,1175,Snack,2025-05-23 19:32:40.393104,0,0
paid_ad,camp_4,,590,Protein,2025-05-21 19:32:40.393104,0,0
organic,,,335,Supplement,2025-06-07 19:32:40.393104,0,0
organic,,,249,Multivitamin,2025-06-30 19:32:40.393104,0,0
organic,,,1628,Snack,2025-07-19 19:32:40.393104,0,0
influencer,camp_4,13,297,Multivitamin,2025-07-04 19:32:40.393104,0,0
organic,,,1948,Multivitamin,2025-05-23 19:32:40.393104,0,0
influencer,camp_4,11,626,Snack,2025-08-08 19:32:40.393104,0,0
organic,,,1378,Protein,2025-06-18 19:32:40.393104,0,0
organic,,,1988,Snack,2025-06-11 19:32:40.393104,0,0
organic,,,1398,Supplement,2025-06-26 19:32:40.393104,0,0
influencer,camp_4,3,686,Multivitamin,2025-08-07 19:32:40.393104,0,0
paid_ad,camp_4,,785,Supplement,2025-07-16 19:32:40.393104,0,0
influencer,camp_1,14,1906,Snack,2025-06-25 19:32:40.393104,0,0
organic,,,1107,Supplement,2025-07-21 19:32:40.393104,0,0
organic,,,1480,Multivitamin,2025-06-28 19:32:40.393104,0,0
influencer,camp_4,14,568,Multivitamin,2025-07-07 19:32:40.393104,0,0
influencer,camp_1,16,328,Protein,2025-06-08 19:32:40.393104,0,0
paid_ad,camp_3,,753,Multivitamin,2025-08-02 19:32:40.393104,0,0
organic,,,107,Supplement,2025-07-03 19:32:40.393104,0,0
influencer,camp_5,3,81,Multivitamin,2025-07-03 19:32:40.393104,0,0
influencer,camp_5,19,1443,Supplement,2025-08-02 19:32:40.393104,0,0
organic,,,1847,Supplement,2025-05-26 19:32:40.393104,0,0
paid_ad,camp_5,,1776,Snack,2025-06-11 19:32:40.393104,0,0
influencer,camp_4,15,1330,Protein,2025-07-11 19:32:40.393104,0,0
paid_ad,camp_4,,578,Snack,2025-08-06 19:32:40.393104,0,0
influencer,camp_1,7,1878,Supplement,2025-07-09 19:32:40.393104,0,0
organic,,,258,Protein,2025-06-14 19:32:40.393104,0,0
organic,,,142,Multivitamin,2025-07-17 19:32:40.393104,0,0
influencer,camp_3,8,1982,Snack,2025-05-28 19:32:40.393104,0,0
paid_ad,camp_4,,878,Snack,2025-07-06 19:32:40.393104,0,0
organic,,,849,Snack,2025-07-08 19:32:40.393104,0,0
organic,,,1726,Multivitamin,2025-06-13 19:32:40.393104,0,0
organic,,,1603,Multivitamin,2025-06-06 19:32:40.393104,0,0
organic,,,1039,Multivitamin,2025-06-05 19:32:40.393104,0,0
paid_ad,camp_3,,454,Protein,2025-07-20 19:32:40.393104,0,0
paid_ad,camp_1,,1407,Multivitamin,2025-06-27 19:32:40.393104,0,0
organic,,,1052,Multivitamin,2025-06-03 19:32:40.393104,0,0
influencer,camp_2,4,41,Protein,2025-05-24 19:32:40.393104,0,0
organic,,,1869,Snack,2025-07-31 19:32:40.393104,0,0
paid_ad,camp_5,,590,Multivitamin,2025-06-29 19:32:40.393104,0,0
influencer,camp_4,6,1554,Supplement,2025-05-18 19:32:40.393104,0,0
influencer,camp_2,17,886,Protein,2025-07-28 19:32:40.393104,0,0
organic,,,1676,Multivitamin,2025-08-04 19:32:40.393104,0,0
organic,,,79,Supplement,2025-07-31 19:32:40.393104,0,0
influencer,camp_2,13,755,Multivitamin,2025-06-21 19:32:40.393104,0,0
organic,,,1991,Supplement,2025-06-22 19:32:40.393104,0,0
organic,,,1063,Protein,2025-06-16 19:32:40.393104,0,0
paid_ad,camp_2,,1827,Supplement,2025-05-15 19:32:40.393104,0,0
organic,,,1941,Supplement,2025-07-14 19:32:40.393104,0,0
organic,,,1579,Protein,2025-07-21 19:32:40.393104,0,0
organic,,,1842,Snack,2025-06-02 19:32:40.393104,0,0
paid_ad,camp_5,,453,Supplement,2025-07-23 19:32:40.393104,0,0
paid_ad,camp_5,,1460,Multivitamin,2025-07-14 19:32:40.393104,0,0
organic,,,62,Multivitamin,2025-06-28 19:32:40.393104,0,0
influencer,camp_5,10,626,Snack,2025-06-04 19:32:40.393104,0,0
organic,,,1821,Protein,2025-07-24 19:32:40.393104,0,0
organic,,,1300,Protein,2025-07-06 19:32:40.393104,0,0
paid_ad,camp_1,,1926,Supplement,2025-07-22 19:32:40.393104,0,0
organic,,,1819,Multivitamin,2025-06-02 19:32:40.393104,0,0
influencer,camp_2,9,659,Supplement,2025-07-20 19:32:40.393104,0,0
organic,,,1522,Supplement,2025-05-17 19:32:40.393104,0,0
influencer,camp_1,14,1545,Snack,2025-06-02 19:32:40.393104,0,0
paid_ad,camp_1,,1069,Multivitamin,2025-05-21 19:32:40.393104,1,499
organic,,,1498,Multivitamin,2025-07-26 19:32:40.393104,0,0
organic,,,1989,Protein,2025-08-05 19:32:40.393104,0,0
paid_ad,camp_1,,1329,Protein,2025-07-25 19:32:40.393104,0,0
paid_ad,camp_4,,26,Protein,2025-08-11 19:32:40.393104,0,0
organic,,,670,Snack,2025-06-30 19:32:40.393104,0,0
organic,,,1023,Multivitamin,2025-07-26 19:32:40.393104,0,0
influencer,camp_3,6,28,Snack,2025-07-19 19:32:40.393104,0,0
paid_ad,camp_4,,1310,Multivitamin,2025-07-17 19:32:40.393104,0,0
paid_ad,camp_5,,351,Multivitamin,2025-06-20 19:32:40.393104,0,0
influencer,camp_1,8,1584,Snack,2025-06-21 19:32:40.393104,0,0
organic,,,1047,Protein,2025-06-05 19:32:40.393104,0,0
influencer,camp_4,7,1382,Multivitamin,2025-06-20 19:32:40.393104,0,0
influencer,camp_1,13,1685,Supplement,2025-06-13 19:32:40.393104,0,0
paid_ad,camp_2,,50,Supplement,2025-06-14 19:32:40.393104,0,0
paid_ad,camp_2,,606,Protein,2025-07-16 19:32:40.393104,0,0
organic,,,72,Multivitamin,2025-06-30 19:32:40.393104,0,0
organic,,,1403,Protein,2025-06-22 19:32:40.393104,0,0
organic,,,886,Multivitamin,2025-05-28 19:32:40.393104,0,0
influencer,camp_1,3,120,Supplement,2025-06-17 19:32:40.393104,0,0
organic,,,1564,Multivitamin,2025-07-25 19:32:40.393104,0,0
organic,,,609,Snack,2025-06-24 19:32:40.393104,1,1499
influencer,camp_2,4,99,Multivitamin,2025-07-24 19:32:40.393104,0,0
organic,,,880,Snack,2025-08-02 19:32:40.393104,0,0
paid_ad,camp_1,,853,Supplement,2025-07-04 19:32:40.393104,0,0
organic,,,1909,Supplement,2025-08-07 19:32:40.393104,0,0
organic,,,169,Supplement,2025-06-28 19:32:40.393104,0,0
influencer,camp_4,19,1574,Snack,2025-07-11 19:32:40.393104,0,0
influencer,camp_5,8,598,Snack,2025-07-30 19:32:40.393104,0,0
influencer,camp_4,4,1217,Supplement,2025-07-02 19:32:40.393104,0,0
organic,,,91,Snack,2025-06-23 19:32:40.393104,0,0
organic,,,1845,Multivitamin,2025-06-14 19:32:40.393104,0,0
organic,,,1650,Supplement,2025-05-27 19:32:40.393104,0,0
organic,,,974,Multivitamin,2025-07-12 19:32:40.393104,0,0
organic,,,423,Supplement,2025-06-13 19:32:40.393104,0,0
paid_ad,camp_3,,1083,Multivitamin,2025-05-27 19:32:40.393104,0,0
organic,,,473,Protein,2025-05-18 19:32:40.393104,0,0
influencer,camp_5,7,87,Protein,2025-06-12 19:32:40.393104,0,0
organic,,,822,Protein,2025-05-29 19:32:40.393104,0,0
influencer,camp_1,8,142,Snack,2025-06-29 19:32:40.393104,0,0
organic,,,864,Multivitamin,2025-06-22 19:32:40.393104,0,0
organic,,,1720,Multivitamin,2025-07-17 19:32:40.393104,0,0
influencer,camp_5,16,1398,Supplement,2025-07-19 19:32:40.393104,0,0
influencer,camp_2,17,1707,Snack,2025-05-23 19:32:40.393104,0,0
organic,,,13,Multivitamin,2025-05-16 19:32:40.393104,0,0
organic,,,357,Snack,2025-05-28 19:32:40.393104,0,0
influencer,camp_4,17,1174,Supplement,2025-05-16 19:32:40.393104,0,0
organic,,,329,Protein,2025-08-01 19:32:40.393104,0,0
influencer,camp_1,17,184,Snack,2025-07-15 19:32:40.393104,0,0
organic,,,1605,Supplement,2025-07-30 19:32:40.393104,0,0
organic,,,808,Snack,2025-07-31 19:32:40.393104,0,0
organic,,,1054,Snack,2025-06-23 19:32:40.393104,0,0
influencer,camp_4,6,1749,Supplement,2025-08-07 19:32:40.393104,0,0
organic,,,1045,Snack,2025-08-08 19:32:40.393104,0,0
paid_ad,camp_2,,1190,Supplement,2025-07-19 19:32:40.393104,0,0
organic,,,771,Protein,2025-07-30 19:32:40.393104,0,0
organic,,,823,Supplement,2025-06-25 19:32:40.393104,0,0
influencer,camp_4,14,1447,Multivitamin,2025-05-15 19:32:40.393104,0,0
